Ecomm Crt Date,Order ID#,Order SKU#,JDA Crt Date,JDA Order ID#,JDA Xfer #,PKMS pkt#,PkMS Wave #,PkMS SKU #,PKMS Original Order Qty,PkMS Original Pkt Qty,PKMS pkt Qty,PKMS shortage Qty,PkMS Cancel Qty,PKMS Shipped Qty,PkMS Date Last Modified,Time Last modified
4/21/2025 10:21,30256542,330011,250421,30256542,48661947,48661947,20250503003,330011,1,1,1,0,0,1,20250510,133
4/21/2025 10:26,30256545,315383,250421,30256545,48661948,48661948,20250503003,315383,1,1,1,0,0,1,20250512,14620
4/21/2025 10:26,30256548,318194,250421,30256548,48661950,48661950,20250503003,318194,1,1,1,0,0,1,20250512,142857
4/21/2025 10:31,30256380,326246,250421,30256380,48664351,48664351,20250503003,326246,1,1,1,0,0,1,20250509,135618
4/21/2025 10:36,30256539,272734,250421,30256539,48664352,48664352,20250503003,272734,2,2,2,0,0,2,20250509,110703
4/21/2025 10:36,30256539,272734,250421,30256539,48664352,48664352,20250503003,272734,2,2,2,0,0,2,20250509,110703
4/21/2025 11:30,30256549,314649,250421,30256549,48664353,48664353,20250503003,314649,3,3,3,0,0,3,20250512,142850
4/21/2025 11:30,30256549,314649,250421,30256549,48664353,48664353,20250503003,314649,3,3,3,0,0,3,20250512,142850
4/21/2025 11:30,30256549,314649,250421,30256549,48664353,48664353,20250503003,314649,3,3,3,0,0,3,20250512,142850
4/21/2025 11:30,30256549,322953,250421,30256549,48664353,48664353,20250503003,322953,3,3,3,0,0,3,20250512,142850
4/21/2025 11:30,30256549,322953,250421,30256549,48664353,48664353,20250503003,322953,3,3,3,0,0,3,20250512,142850
4/21/2025 11:30,30256549,322953,250421,30256549,48664353,48664353,20250503003,322953,3,3,3,0,0,3,20250512,142850
4/21/2025 11:30,30256549,323795,250421,30256549,48664353,48664353,20250503003,323795,1,1,1,0,0,1,20250512,142850
4/21/2025 10:31,30256556,316853,250421,30256556,48664356,48664356,20250503003,316853,1,1,1,0,0,1,20250509,103915
4/21/2025 10:31,30256559,326870,250421,30256559,48664359,48664359,20250503003,326870,1,1,1,0,0,1,20250510,114106
4/21/2025 10:31,30256561,257671,250421,30256561,48664361,48664361,20250503003,257671,1,1,1,0,0,1,20250509,170010
4/21/2025 10:36,30256565,222255,250421,30256565,48664365,48664365,20250502014,222255,1,1,1,0,0,1,20250509,100241
4/21/2025 10:36,30256566,286300,250421,30256566,48664366,48664366,20250503003,286300,3,3,3,0,0,3,20250512,131511
4/21/2025 10:36,30256566,286300,250421,30256566,48664366,48664366,20250503003,286300,3,3,3,0,0,3,20250512,131511
4/21/2025 10:36,30256566,286300,250421,30256566,48664366,48664366,20250503003,286300,3,3,3,0,0,3,20250512,131511
4/21/2025 12:11,30256569,304625,250421,30256569,48664368,48664368,20250503003,304625,2,2,2,0,0,2,20250510,84055
4/21/2025 12:11,30256569,304625,250421,30256569,48664368,48664368,20250503003,304625,2,2,2,0,0,2,20250510,84055
4/21/2025 10:36,30256576,283082,250421,30256576,48664374,48664374,20250503003,283082,1,1,1,0,0,1,20250509,224557
4/21/2025 10:41,30256577,302105,250421,30256577,48664375,48664375,20250503003,302105,2,2,2,0,0,2,20250512,43908
4/21/2025 10:41,30256577,302105,250421,30256577,48664375,48664375,20250503003,302105,2,2,2,0,0,2,20250512,43908
4/21/2025 10:41,30256581,296262,250421,30256581,48664379,48664379,20250503003,296262,1,1,1,0,0,1,20250509,171302
4/21/2025 10:51,30256587,272736,250421,30256587,48664384,48664384,20250503003,272736,1,1,1,0,0,1,20250509,71121
4/21/2025 10:55,30256594,292254,250421,30256594,48664390,48664390,20250503003,292254,1,1,1,0,0,1,20250509,115249
4/21/2025 10:56,30256598,323793,250421,30256598,48664392,48664392,20250503003,323793,1,1,1,0,0,1,20250509,100230
4/21/2025 10:56,30256599,300420,250421,30256599,48664393,48664393,20250503003,300420,1,1,1,0,0,1,20250513,70238
4/21/2025 10:56,30256600,292716,250421,30256600,48664394,48664394,20250503003,292716,2,2,2,0,0,2,20250512,110844
4/21/2025 10:56,30256600,292716,250421,30256600,48664394,48664394,20250503003,292716,2,2,2,0,0,2,20250512,110844
4/21/2025 11:05,30256607,334911,250421,30256607,48664401,48664401,20250502007,334911,1,1,1,0,0,1,20250509,75726
4/21/2025 11:06,30256610,320900,250421,30256610,48664404,48664404,20250503003,320900,1,1,1,0,0,1,20250510,155506
4/21/2025 11:06,30256611,321300,250421,30256611,48664405,48664405,20250503003,321300,1,1,1,0,0,1,20250509,142748
4/21/2025 11:16,30256614,313634,250421,30256614,48664407,48664407,20250503003,313634,1,1,1,0,0,1,20250510,133918
4/21/2025 11:06,30256616,327273,250421,30256616,48664408,48664408,20250503003,327273,1,1,1,0,0,1,20250509,171253
4/21/2025 11:11,30256621,334911,250421,30256621,48664413,48664413,20250502007,334911,1,1,1,0,0,1,20250513,95614
4/21/2025 11:16,30256622,324360,250421,30256622,48664414,48664414,20250503003,324360,1,1,1,0,0,1,20250509,211734
4/21/2025 11:15,30256623,307281,250421,30256623,48664415,48664415,20250503003,307281,2,2,2,0,0,2,20250513,65205
4/21/2025 11:15,30256623,307281,250421,30256623,48664415,48664415,20250503003,307281,2,2,2,0,0,2,20250513,65205
4/21/2025 11:15,30256623,328999,250421,30256623,48664415,48664415,20250503003,328999,1,1,1,0,0,1,20250509,40707
4/21/2025 11:20,30256625,333674,250421,30256625,48664417,48664417,20250503003,333674,1,1,1,0,0,1,20250510,133918
4/21/2025 11:20,30256628,283082,250421,30256628,48664419,48664419,20250503003,283082,1,1,1,0,0,1,20250509,52234
4/21/2025 11:21,30256630,277478,250421,30256630,48664421,48664421,20250503003,277478,2,2,2,0,0,2,20250509,75727
4/21/2025 11:21,30256630,277478,250421,30256630,48664421,48664421,20250503003,277478,2,2,2,0,0,2,20250509,75727
4/21/2025 11:21,30256632,286034,250421,30256632,48664422,48664422,20250503003,286034,1,1,1,0,0,1,20250512,185933
4/21/2025 11:35,30256637,328487,250421,30256637,48664427,48664427,20250503003,328487,1,1,1,0,0,1,20250509,135618
4/21/2025 11:41,30256639,304595,250421,30256639,48664429,48664429,20250503003,304595,4,4,4,0,0,4,20250513,21437
4/21/2025 11:41,30256639,304595,250421,30256639,48664429,48664429,20250503003,304595,4,4,4,0,0,4,20250513,21437
4/21/2025 11:41,30256639,304595,250421,30256639,48664429,48664429,20250503003,304595,4,4,4,0,0,4,20250513,21437
4/21/2025 11:41,30256639,304595,250421,30256639,48664429,48664429,20250503003,304595,4,4,4,0,0,4,20250513,21437
4/21/2025 11:41,30256640,302176,250421,30256640,48664430,48664430,20250503003,302176,1,1,1,0,0,1,20250509,55638
4/21/2025 11:41,30256645,257671,250421,30256645,48664434,48664434,20250503003,257671,1,1,1,0,0,1,20250513,103728
4/21/2025 11:51,30256657,304434,250421,30256657,48664442,48664442,20250503003,304434,1,1,1,0,0,1,20250512,131522
4/21/2025 11:51,30256657,327198,250421,30256657,48664442,48664442,20250503003,327198,1,1,1,0,0,1,20250512,131522
4/21/2025 12:06,30256668,257671,250421,30256668,48664450,48664450,20250503003,257671,1,1,1,0,0,1,20250509,171244
4/21/2025 12:10,30256669,318194,250421,30256669,48664451,48664451,20250503003,318194,2,2,2,0,0,2,20250509,171302
4/21/2025 12:10,30256669,318194,250421,30256669,48664451,48664451,20250503003,318194,2,2,2,0,0,2,20250509,171302
4/21/2025 13:40,30256671,328421,250421,30256671,48664452,48664452,20250503003,328421,2,2,2,0,0,2,20250509,143514
4/21/2025 13:40,30256671,328421,250421,30256671,48664452,48664452,20250503003,328421,2,2,2,0,0,2,20250509,143514
4/21/2025 12:10,30256677,327489,250421,30256677,48664457,48664457,20250503003,327489,1,1,1,0,0,1,20250512,154854
4/21/2025 12:11,30256679,328944,250421,30256679,48664458,48664458,20250503003,328944,2,2,2,0,0,2,20250509,55638
4/21/2025 12:11,30256679,328944,250421,30256679,48664458,48664458,20250503003,328944,2,2,2,0,0,2,20250509,55638
4/21/2025 12:15,30256680,334911,250421,30256680,48664459,48664459,20250502007,334911,1,1,1,0,0,1,20250513,95614
4/21/2025 12:16,30256681,332282,250421,30256681,48664460,48664460,20250503003,332282,1,1,1,0,0,1,20250509,185019
4/21/2025 12:26,30256685,282863,250421,30256685,48664463,48664463,20250503003,282863,1,1,1,0,0,1,20250509,185003
4/21/2025 12:26,30256685,321047,250421,30256685,48664463,48664463,20250503003,321047,1,1,1,0,0,1,20250509,185003
4/21/2025 12:26,30256685,328998,250421,30256685,48664463,48664463,20250503003,328998,1,1,1,0,0,1,20250509,185003
4/21/2025 12:26,30256685,333556,250421,30256685,48664463,48664463,20250503003,333556,1,1,1,0,0,1,20250509,185003
4/21/2025 12:25,30256686,298648,250421,30256686,48664464,48664464,20250503003,298648,2,2,2,0,0,2,20250509,134212
4/21/2025 12:25,30256686,298648,250421,30256686,48664464,48664464,20250503003,298648,2,2,2,0,0,2,20250509,134212
4/21/2025 12:35,30256688,302148,250421,30256688,48664465,48664465,20250503003,302148,1,1,1,0,0,1,20250510,151838
4/21/2025 12:31,30256690,331280,250421,30256690,48664467,48664467,20250503003,331280,1,1,1,0,0,1,20250512,131522
4/21/2025 12:41,30256693,222255,250421,30256693,48664470,48664470,20250502014,222255,1,1,1,0,0,1,20250512,190416
4/21/2025 13:06,30256694,321244,250421,30256694,48664471,48664471,20250503003,321244,1,1,1,0,0,1,20250512,95725
4/21/2025 12:41,30256698,326652,250421,30256698,48664475,48664475,20250502013,326652,1,1,1,0,0,1,20250509,185003
4/21/2025 12:41,30256702,318537,250421,30256702,48664479,48664479,20250503003,318537,1,1,1,0,0,1,20250509,185029
4/21/2025 12:41,30256703,320063,250421,30256703,48664480,48664480,20250503003,320063,1,1,1,0,0,1,20250509,142748
4/21/2025 12:51,30256711,315075,250421,30256711,48664488,48664488,20250503003,315075,1,1,1,0,0,1,20250512,110813
4/21/2025 12:56,30256716,235697,250421,30256716,48664493,48664493,20250503003,235697,1,1,1,0,0,1,20250509,83852
4/21/2025 13:05,30256723,317038,250421,30256723,48664497,48664497,20250503003,317038,1,1,1,0,0,1,20250509,95704
4/21/2025 13:10,30256728,294878,250421,30256728,48664502,48664502,20250503003,294878,2,2,2,0,0,2,20250509,185011
4/21/2025 13:10,30256728,294878,250421,30256728,48664502,48664502,20250503003,294878,2,2,2,0,0,2,20250509,185011
4/21/2025 13:20,30256733,294479,250421,30256733,48664505,48664505,20250503003,294479,1,1,1,0,0,1,20250509,100230
4/21/2025 13:20,30256733,333674,250421,30256733,48664505,48664505,20250503003,333674,1,1,1,0,0,1,20250509,100230
4/21/2025 13:21,30256736,123058,250421,30256736,48664507,48664507,20250503003,123058,1,1,1,0,0,1,20250509,235828
4/21/2025 13:25,30256739,312656,250421,30256739,48664509,48664509,20250503003,312656,1,1,1,0,0,1,20250512,14620
4/21/2025 13:36,30256744,164676,250421,30256744,48664512,48664512,20250502013,164676,2,2,2,0,0,2,20250509,55628
4/21/2025 13:36,30256744,164676,250421,30256744,48664512,48664512,20250502013,164676,2,2,2,0,0,2,20250509,55628
4/21/2025 13:35,30256745,320798,250421,30256745,48664513,48664513,20250503003,320798,1,1,1,0,0,1,20250512,95809
4/21/2025 13:36,30256751,321947,250421,30256751,48664517,48664517,20250502007,321947,2,2,2,0,0,1,20250512,102400
4/21/2025 13:36,30256752,331539,250421,30256752,48664518,48664518,20250503003,331539,1,1,1,0,0,1,20250513,11104
4/21/2025 13:40,30256753,212679,250421,30256753,48664519,48664519,20250503003,212679,1,1,1,0,0,1,20250509,100230
4/21/2025 13:56,30256755,287784,250421,30256755,48664521,48664521,20250503003,287784,1,1,1,0,0,1,20250512,235328
4/21/2025 13:50,30256759,272734,250421,30256759,48664523,48664523,20250503003,272734,2,2,2,0,0,2,20250509,224613
4/21/2025 13:50,30256759,272734,250421,30256759,48664523,48664523,20250503003,272734,2,2,2,0,0,2,20250509,224613
4/21/2025 13:46,30256762,314915,250421,30256762,48664525,48664525,20250503003,314915,1,1,1,0,0,1,20250510,150236
4/21/2025 13:46,30256763,321947,250421,30256763,48664526,48664526,20250502007,321947,4,4,4,0,0,1,20250512,102400
4/21/2025 13:46,30256763,321947,250421,30256763,48664526,48664526,20250502007,321947,4,4,4,0,0,1,20250512,102400
4/21/2025 13:46,30256763,321947,250421,30256763,48664526,48664526,20250502007,321947,4,4,4,0,0,1,20250512,102400
4/21/2025 13:56,30256764,288667,250421,30256764,48664527,48664527,20250503003,288667,1,1,1,0,0,1,20250509,224546
4/21/2025 14:21,30256767,328147,250421,30256767,48664529,48664529,20250503003,328147,1,1,1,0,0,1,20250509,211728
4/21/2025 14:00,30256777,94003,250421,30256777,48664534,48664534,20250503003,94003,1,1,1,0,0,1,20250512,131502
4/21/2025 14:01,30256779,300420,250421,30256779,48664535,48664535,20250503003,300420,1,1,1,0,0,1,20250512,110136
4/21/2025 14:01,30256781,317907,250421,30256781,48664537,48664537,20250503003,317907,1,1,1,0,0,1,20250512,43908
4/21/2025 14:10,30256783,323216,250421,30256783,48664539,48664539,20250503003,323216,1,1,1,0,0,1,20250512,234957
4/21/2025 14:16,30256787,333674,250421,30256787,48664541,48664541,20250503003,333674,1,1,1,0,0,1,20250510,103244
4/21/2025 14:16,30256789,300419,250421,30256789,48664542,48664542,20250503003,300419,1,1,1,0,0,1,20250509,171314
4/21/2025 14:11,30256790,262480,250421,30256790,48664543,48664543,20250503003,262480,3,3,3,0,0,3,20250509,235449
4/21/2025 14:11,30256790,262480,250421,30256790,48664543,48664543,20250503003,262480,3,3,3,0,0,3,20250509,235449
4/21/2025 14:11,30256790,262480,250421,30256790,48664543,48664543,20250503003,262480,3,3,3,0,0,3,20250509,235449
4/21/2025 14:15,30256791,333487,250421,30256791,48664544,48664544,20250503003,333487,1,1,1,0,0,1,20250509,35214
4/21/2025 14:26,30256803,320882,250421,30256803,48664550,48664550,20250503003,320882,1,1,1,0,0,1,20250512,145020
4/21/2025 14:26,30256803,328278,250421,30256803,48664550,48664550,20250503003,328278,1,1,1,0,0,1,20250512,145020
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,328367,250421,30256803,48664550,48664550,20250503003,328367,20,20,20,0,0,9,20250508,223553
4/21/2025 14:26,30256803,332271,250421,30256803,48664550,48664550,20250503003,332271,1,1,1,0,0,1,20250512,145020
4/21/2025 17:51,30256346,312739,250421,30256346,48668710,48668710,20250503003,312739,1,1,1,0,0,1,20250512,70928
4/21/2025 17:51,30256346,333674,250421,30256346,48668710,48668710,20250503003,333674,1,1,1,0,0,1,20250512,70928
4/21/2025 16:11,30256615,302105,250421,30256615,48668712,48668712,20250503003,302105,6,6,6,0,0,6,20250509,171253
4/21/2025 16:11,30256615,302105,250421,30256615,48668712,48668712,20250503003,302105,6,6,6,0,0,6,20250509,171253
4/21/2025 16:11,30256615,302105,250421,30256615,48668712,48668712,20250503003,302105,6,6,6,0,0,6,20250509,171253
4/21/2025 16:11,30256615,302105,250421,30256615,48668712,48668712,20250503003,302105,6,6,6,0,0,6,20250509,171253
4/21/2025 16:11,30256615,302105,250421,30256615,48668712,48668712,20250503003,302105,6,6,6,0,0,6,20250509,171253
4/21/2025 16:11,30256615,302105,250421,30256615,48668712,48668712,20250503003,302105,6,6,6,0,0,6,20250509,171253
4/21/2025 15:41,30256684,326453,250421,30256684,48668713,48668713,20250503003,326453,2,2,2,0,0,2,20250509,133700
4/21/2025 15:41,30256684,326453,250421,30256684,48668713,48668713,20250503003,326453,2,2,2,0,0,2,20250509,133700
4/21/2025 14:36,30256775,313044,250421,30256775,48668715,48668715,20250503003,313044,1,1,1,0,0,1,20250509,171253
4/21/2025 16:21,30256778,317371,250421,30256778,48668716,48668716,20250503003,317371,1,1,1,0,0,1,20250510,141949
4/21/2025 18:00,30256797,301041,250421,30256797,48668717,48668717,20250503003,301041,1,1,1,0,0,1,20250509,224613
4/21/2025 14:31,30256801,300420,250421,30256801,48668719,48668719,20250503003,300420,1,1,1,0,0,1,20250512,95805
4/21/2025 14:31,30256801,317931,250421,30256801,48668719,48668719,20250503003,317931,1,1,1,0,0,1,20250512,95805
4/21/2025 14:31,30256801,333487,250421,30256801,48668719,48668719,20250503003,333487,1,1,1,0,0,1,20250512,95805
4/21/2025 14:40,30256808,336056,250421,30256808,48668723,48668723,20250502007,336056,3,3,3,0,0,3,20250513,103728
4/21/2025 14:40,30256808,336056,250421,30256808,48668723,48668723,20250502007,336056,3,3,3,0,0,3,20250513,103728
4/21/2025 14:41,30256813,322989,250421,30256813,48668726,48668726,20250503003,322989,1,1,1,0,0,1,20250509,33946
4/21/2025 14:45,30256819,296260,250421,30256819,48668730,48668730,20250503003,296260,1,1,1,0,0,1,20250512,110844
4/21/2025 14:46,30256823,222255,250421,30256823,48668733,48668733,20250502014,222255,1,1,1,0,0,1,20250509,235420
4/21/2025 14:51,30256825,292716,250421,30256825,48668735,48668735,20250503003,292716,2,2,2,0,0,2,20250510,150236
4/21/2025 14:51,30256825,292716,250421,30256825,48668735,48668735,20250503003,292716,2,2,2,0,0,2,20250510,150236
4/21/2025 15:01,30256830,275491,250421,30256830,48668738,48668738,20250503003,275491,1,1,1,0,0,1,20250509,142748
4/21/2025 15:00,30256834,319857,250421,30256834,48668741,48668741,20250503003,319857,1,1,1,0,0,1,20250509,224535
4/21/2025 15:06,30256846,304294,250421,30256846,48668747,48668747,20250503003,304294,1,1,1,0,0,1,20250509,171302
4/21/2025 15:10,30256849,334911,250421,30256849,48668750,48668750,20250502007,334911,1,1,1,0,0,1,20250509,75727
4/21/2025 15:16,30256850,328952,250421,30256850,48668751,48668751,20250503003,328952,1,1,1,0,0,1,20250509,75727
4/21/2025 15:16,30256850,333674,250421,30256850,48668751,48668751,20250503003,333674,1,1,1,0,0,1,20250509,75727
4/21/2025 15:16,30256851,222255,250421,30256851,48668752,48668752,20250502014,222255,1,1,1,0,0,1,20250509,211701
4/21/2025 15:11,30256854,296278,250421,30256854,48668755,48668755,20250502014,296278,1,1,1,0,0,1,20250509,131056
4/21/2025 15:15,30256858,317371,250421,30256858,48668759,48668759,20250503003,317371,1,1,1,0,0,1,20250510,150236
4/21/2025 15:16,30256859,313071,250421,30256859,48668760,48668760,20250503003,313071,1,1,1,0,0,1,20250509,235449
4/21/2025 15:16,30256860,313072,250421,30256860,48668761,48668761,20250503003,313072,1,1,1,0,0,1,20250512,110143
4/21/2025 15:26,30256868,317779,250421,30256868,48668768,48668768,20250503003,317779,1,1,1,0,0,1,20250512,110813
4/21/2025 15:40,30256875,318769,250421,30256875,48668774,48668774,20250503003,318769,1,1,1,0,0,1,20250513,54716
4/21/2025 15:36,30256878,334911,250421,30256878,48668777,48668777,20250502007,334911,1,1,1,0,0,1,20250512,110844
4/21/2025 15:41,30256886,94003,250421,30256886,48668780,48668780,20250503003,94003,1,1,1,0,0,1,20250512,215334
4/21/2025 16:00,30256895,304504,250421,30256895,48668784,48668784,20250503003,304504,1,1,1,0,0,1,20250509,135618
4/21/2025 16:00,30256895,321521,250421,30256895,48668784,48668784,20250503003,321521,1,1,1,0,0,1,20250509,135618
